3.00,CloudSoft,I3281,Richard Hart,CloudSoft,Web Dev,166.00,Pending,USA,2024-11-01,2025-08-13,32,4
7.00,Nova Systems,I3282,Randall Smith,Nova Systems,Masterclass,1285.00,Failed,UK,2024-06-16,2025-10-02,482.5,5
9.00,CloudSoft,I3283,Cody Gaines,CloudSoft,SEO,1721.00,Failed,USA,2024-05-22,2025-01-28,482.5,4
7.00,Alpha Tech,I3284,Sharon Garcia,Alpha Tech,Web Dev,311.00,Failed,USA,2025-08-23,2025-10-20,844,5
9.00,Alpha Tech,I3285,Veronica Castillo,Alpha Tech,SEO,529.00,Pending,Nigeria,2023-09-25,2025-07-14,995,2
4.00,TechBridge,I3286,Rhonda Wells,TechBridge,Growth Strategy,720.00,Pending,USA,2024-11-08,2025-12-12,460,3
9.00,TechBridge,I3287,Virginia Perez,TechBridge,Social Media,364.00,Pending,USA,2025-05-18,2025-10-06,1052,4
3.00,EcoTrans,I3288,Joseph Ortiz,EcoTrans,Branding,486.00,Pending,Canada,2024-03-22,2025-11-27,482.5,3
2.00,DataCore,I3289,Unknown_Intern_1,DataCore,SEO,528.00,Failed,Nigeria,2024-08-02,2025-10-02,668,3
7.00,TechBridge,I3290,Teresa Davis,TechBridge,Branding,1775.00,Pending,Nigeria,2024-01-26,2024-03-23,46,3
8.00,InfinitX,I3291,Robert Baker,InfinitX,Analytics,156.00,Failed,Nigeria,2025-07-08,2025-11-07,84,3
6.00,TechBridge,I3292,Tracy Patterson,TechBridge,Analytics,619.00,Paid,Nigeria,2024-04-11,2024-12-03,228,1
4.00,EcoTrans,I3293,Whitney Francis,EcoTrans,Analytics,732.00,Pending,Nigeria,2024-10-03,2025-08-29,11,5
1.00,Nova Systems,I3294,Jason Compton,Nova Systems,Web Dev,778.00,Failed,Canada,2024-07-29,2025-08-26,997,3
5.00,Skyline Inc.,I3295,Natasha Ferguson,Skyline Inc.,Web Dev,875.00,Failed,UK,2025-01-07,2025-03-14,256,3
5.00,DataCore,I3296,Ashley Fry,DataCore,Web Dev,1653.00,Pending,Germany,2023-12-07,2024-02-26,289,3
5.00,InfinitX,I3297,Bailey Carney,InfinitX,Analytics,490.00,Failed,USA,2025-06-06,2025-11-01,482.5,3
4.00,EcoTrans,I3298,Troy Warren,EcoTrans,Analytics,352.00,Paid,Nigeria,2024-12-16,2025-05-22,662,5
7.00,Nova Systems,I3299,Lindsay Brown,Nova Systems,SEO,718.00,Failed,Nigeria,2024-07-14,2025-10-01,949,3
6.00,InfinitX,I3300,Mark Williams,InfinitX,Branding,1550.00,Pending,Nigeria,2024-05-02,2025-03-05,866,1
5.00,Skyline Inc.,I3301,Bryan Harrington,Skyline Inc.,Branding,913.00,Paid,UK,2023-10-22,2023-10-29,435,3
1.00,Nova Systems,I3302,Tanya Smith,Nova Systems,Web Dev,475.00,Failed,Nigeria,2025-01-25,2025-10-29,72,3
4.00,EcoTrans,I3303,Tiffany Craig,EcoTrans,Social Media,1248.00,Pending,Canada,2024-12-28,2025-06-24,482.5,1
6.00,DataCore,I3304,Joyce Washington,DataCore,Analytics,882.00,Paid,USA,2024-12-22,2025-08-10,847,3
2.00,InfinitX,I3305,Jennifer Davis,InfinitX,Branding,1001.00,Failed,Canada,2024-01-14,2024-10-01,445,3
5.00,InfinitX,I3306,Craig Newton,InfinitX,SEO,1520.00,Failed,Canada,2024-06-28,2024-09-23,448,3
3.00,InfinitX,I3307,Brian Torres,InfinitX,Masterclass,851.00,Pending,UK,2025-08-27,2025-11-23,482.5,3
2.00,Skyline Inc.,I3308,Stacey Rojas,Skyline Inc.,SEO,937.00,Pending,Germany,2025-04-19,2025-07-09,397,3
8.00,Skyline Inc.,I3309,Juan Shaffer,Skyline Inc.,Branding,398.00,Failed,UK,2025-01-19,2025-08-23,482.5,3
4.00,InfinitX,I3310,William Smith,InfinitX,Growth Strategy,497.00,Paid,USA,2025-09-01,2025-10-11,853,4
3.00,CloudSoft,I3311,Mark Williams,CloudSoft,Cloud Migration,1731.00,Failed,Nigeria,2025-08-28,2025-10-30,482.5,4
9.00,TechBridge,I3312,Courtney Ramos,TechBridge,Cloud Migration,1991.00,Paid,Nigeria,2025-02-15,2025-10-20,198,3
4.00,Skyline Inc.,I3313,Mr. Joshua Daniel,Skyline Inc.,Social Media,1120.00,Failed,Nigeria,2024-09-11,2024-12-19,844,3
6.00,TechBridge,I3314,Roberto Martinez,TechBridge,Cloud Migration,981.00,Paid,Nigeria,2024-08-29,2025-02-26,248,3
8.00,EcoTrans,I3315,Christine Ford,EcoTrans,SEO,1621.00,Pending,USA,2024-07-27,2024-09-29,442,4
2.00,TechBridge,I3316,Roy Owens,TechBridge,Social Media,476.00,Paid,Nigeria,2024-01-19,2024-11-21,913,2
5.00,Betta Ltd.,I3317,Alexandra Salazar,Betta Ltd.,Branding,1182.00,Pending,Nigeria,2025-08-29,2025-10-12,752,3
6.00,InfinitX,I3318,Douglas Brown,InfinitX,Cloud Migration,305.00,Pending,Canada,2024-08-30,2025-05-25,482.5,3
7.00,Skyline Inc.,I3319,Dawn Allen,Skyline Inc.,Cloud Migration,174.00,Failed,Nigeria,2023-09-29,2025-10-06,482.5,3
9.00,DataCore,I3320,Richard Brown,DataCore,Branding,1580.00,Failed,Canada,2024-10-23,2025-09-21,482.5,1
2.00,Betta Ltd.,I3321,Mark Key,Betta Ltd.,Masterclass,921.00,Pending,Nigeria,2025-01-05,2025-03-05,47,3
5.00,TechBridge,I3322,Michelle Torres,TechBridge,Analytics,988.00,Failed,Canada,2025-02-02,2025-03-06,322,1
10.00,CloudSoft,I3323,Mason Duarte,CloudSoft,Cloud Migration,1127.00,Pending,Canada,2024-06-24,2024-07-19,482.5,1
3.00,CloudSoft,I3324,Unknown_Intern_1,CloudSoft,Masterclass,1993.00,Paid,Canada,2025-06-27,2025-07-21,1127,3
10.00,Betta Ltd.,I3325,Nancy Arellano,Betta Ltd.,Growth Strategy,535.00,Pending,Canada,2023-09-23,2024-09-07,112,5
10.00,TechBridge,I3326,Kelly Daniels,TechBridge,Web Dev,610.00,Pending,Nigeria,2023-10-31,2025-09-26,717,5
10.00,Green Energy,I3327,Jonathan Rose,Green Energy,Analytics,1995.00,Pending,USA,2024-08-30,2025-04-30,482.5,3
2.00,Skyline Inc.,I3328,Richard Bryant,Skyline Inc.,Social Media,1904.00,Failed,USA,2024-04-21,2025-03-09,644,3
1.00,Green Energy,I3329,Nathaniel Cunningham,Green Energy,Cloud Migration,1255.00,Failed,UK,2024-05-31,2025-11-08,482.5,3
8.00,EcoTrans,I3330,James Cruz,EcoTrans,Cloud Migration,1992.00,Pending,Nigeria,2025-04-19,2025-08-20,122,3
3.00,Alpha Tech,I3331,Sarah Hale,Alpha Tech,Growth Strategy,1116.00,Paid,Canada,2025-08-28,2025-10-11,482.5,3
3.00,Skyline Inc.,I3332,Kathryn Walton,Skyline Inc.,Analytics,409.00,Failed,USA,2024-03-11,2025-04-18,482.5,3
1.00,CloudSoft,I3333,Arthur Walters,CloudSoft,Branding,922.00,Paid,Canada,2025-07-05,2025-09-19,964,3
5.00,Nova Systems,I3334,Christopher Huber,Nova Systems,SEO,1494.00,Paid,Germany,2024-12-11,2025-05-19,482.5,3
6.00,InfinitX,I3335,Dr. Robert Cook,InfinitX,Growth Strategy,374.00,Pending,UK,2025-09-11,2025-10-05,260,3
5.00,Betta Ltd.,I3336,Rebecca Gay,Betta Ltd.,Web Dev,829.00,Failed,Nigeria,2023-09-26,2024-11-29,482.5,3
10.00,CloudSoft,I3337,Catherine Brown,CloudSoft,Cloud Migration,1706.00,Failed,Nigeria,2023-11-16,2025-10-24,284,3
9.00,Betta Ltd.,I3338,Jill Shepard,Betta Ltd.,Branding,101.00,Paid,Nigeria,2025-06-29,2025-10-06,184,3
2.00,Nova Systems,I3339,James Haley,Nova Systems,Analytics,777.00,Pending,Canada,2024-10-02,2025-02-23,1133,3
2.00,Nova Systems,I3340,Unknown_Intern_1,Nova Systems,SEO,1715.00,Failed,USA,2024-06-30,2024-09-14,1161,5
8.00,Betta Ltd.,I3341,Carly Peters,Betta Ltd.,Growth Strategy,1473.00,Failed,Nigeria,2024-04-11,2024-08-24,618,3
1.00,Nova Systems,I3342,Bobby Ellis,Nova Systems,Masterclass,1782.00,Failed,Germany,2024-05-30,2025-02-27,1044,3
7.00,Alpha Tech,I3343,Alexandra Brady,Alpha Tech,Cloud Migration,1846.00,Failed,Canada,2024-08-11,2025-07-15,787,2
3.00,TechBridge,I3344,Elizabeth Brandt,TechBridge,Growth Strategy,1745.00,Pending,Nigeria,2024-08-10,2025-12-12,264,5
3.00,Alpha Tech,I3345,Hailey Newton,Alpha Tech,Branding,1812.00,Pending,Nigeria,2025-04-06,2025-08-03,482.5,2
9.00,TechBridge,I3346,Robert Palmer,TechBridge,Analytics,433.00,Paid,Canada,2023-10-10,2025-11-18,835,1
2.00,Betta Ltd.,I3347,James Robinson,Betta Ltd.,Branding,221.00,Pending,Nigeria,2024-08-20,2024-09-24,171,3
5.00,Alpha Tech,I3348,Tina Smith,Alpha Tech,Growth Strategy,1598.00,Failed,UK,2023-11-29,2025-10-22,743,3
1.00,InfinitX,I3349,Tricia Fuller,InfinitX,Cloud Migration,1217.00,Paid,Nigeria,2024-02-17,2025-08-16,654,3
6.00,Betta Ltd.,I3350,Travis Martin,Betta Ltd.,Growth Strategy,334.00,Failed,UK,2024-12-08,2025-07-09,482.5,3
10.00,EcoTrans,I3351,Jeremiah Flores,EcoTrans,SEO,1396.00,Paid,Canada,2025-08-21,2025-10-21,17,4
3.00,Betta Ltd.,I3352,Bryan Garrett,Betta Ltd.,Social Media,768.00,Pending,Nigeria,2023-12-23,2024-10-24,482.5,3
1.00,Green Energy,I3353,James Adams,Green Energy,Web Dev,925.00,Pending,Nigeria,2025-08-10,2025-11-10,482.5,2
4.00,CloudSoft,I3354,Briana Copeland,CloudSoft,Masterclass,1173.00,Failed,USA,2023-12-24,2025-08-22,372,3
2.00,Alpha Tech,I3355,Amy Miller,Alpha Tech,Web Dev,857.00,Failed,Nigeria,2024-06-15,2025-01-21,482.5,3
1.00,Green Energy,I3356,Alexander Hill,Green Energy,Social Media,271.00,Paid,Nigeria,2025-06-01,2025-09-19,482.5,2
10.00,DataCore,I3357,Mrs. Cathy Ware,DataCore,Cloud Migration,147.00,Paid,UK,2024-03-17,2025-01-06,644,3
4.00,Green Energy,I3358,Patrick Sexton,Green Energy,Branding,1474.00,Failed,Nigeria,2024-04-10,2025-11-08,117,3
5.00,Nova Systems,I3359,Daniel Green,Nova Systems,Branding,1085.00,Pending,Canada,2025-01-16,2025-07-05,136,3
10.00,EcoTrans,I3360,Ashlee Jackson,EcoTrans,Cloud Migration,854.00,Failed,Canada,2025-09-05,2025-10-17,274,5
10.00,Skyline Inc.,I3361,John Cline,Skyline Inc.,Branding,872.00,Paid,Canada,2024-03-08,2025-12-13,482.5,3
5.00,InfinitX,I3362,Justin Davis,InfinitX,Web Dev,1307.00,Failed,UK,2025-07-31,2025-09-12,482.5,3
5.00,Nova Systems,I3363,Unknown_Intern_1,Nova Systems,Branding,679.00,Pending,UK,2025-06-08,2025-08-26,279,5
10.00,Betta Ltd.,I3364,Paul Smith,Betta Ltd.,Social Media,369.00,Pending,Nigeria,2024-06-19,2025-01-04,482.5,3
5.00,Nova Systems,I3365,Unknown_Intern_1,Nova Systems,Social Media,746.00,Paid,UK,2024-08-12,2025-10-27,482.5,2
10.00,TechBridge,I3366,Amanda Jenkins,TechBridge,Social Media,1382.00,Paid,Nigeria,2024-02-16,2024-05-17,482.5,5
5.00,EcoTrans,I3367,Karen Thomas,EcoTrans,Social Media,1228.00,Paid,Germany,2025-02-10,2025-04-05,482.5,3
2.00,Skyline Inc.,I3368,Allen Wilson,Skyline Inc.,Social Media,1369.00,Failed,Nigeria,2025-04-15,2025-08-10,110,4
6.00,InfinitX,I3369,Aaron Anderson,InfinitX,SEO,353.00,Pending,Canada,2024-09-17,2025-02-12,274,5
2.00,Nova Systems,I3370,Martha Patton,Nova Systems,Cloud Migration,510.00,Failed,Nigeria,2025-07-26,2025-08-08,482.5,1
9.00,DataCore,I3371,Pamela Smith,DataCore,Cloud Migration,1660.00,Failed,Nigeria,2024-11-17,2025-06-23,93,3
8.00,Betta Ltd.,I3372,Victoria Cameron,Betta Ltd.,Branding,1215.00,Pending,UK,2025-05-25,2025-11-29,682,3
9.00,Nova Systems,I3373,David Levine,Nova Systems,Cloud Migration,1957.00,Pending,Nigeria,2025-05-13,2025-12-05,212,3
10.00,Skyline Inc.,I3374,James Holder,Skyline Inc.,Web Dev,791.00,Failed,Nigeria,2025-07-29,2025-11-04,200,3
9.00,CloudSoft,I3375,Brian Jennings,CloudSoft,Branding,1550.00,Failed,Germany,2024-09-13,2025-04-01,139,5
4.00,Alpha Tech,I3376,Luis Klein,Alpha Tech,Web Dev,909.00,Pending,UK,2025-04-26,2025-05-13,482.5,3
5.00,Nova Systems,I3377,Jorge Hamilton,Nova Systems,Masterclass,1948.00,Pending,USA,2025-08-21,2025-12-13,768,5
10.00,Betta Ltd.,I3378,Kimberly Glass,Betta Ltd.,Web Dev,750.00,Paid,Nigeria,2025-06-06,2025-07-30,73,2
9.00,TechBridge,I3379,Timothy Tran,TechBridge,Social Media,688.00,Pending,Germany,2024-10-13,2024-12-11,373,3
4.00,Nova Systems,I3380,Kenneth Beltran,Nova Systems,Web Dev,324.00,Failed,USA,2023-09-29,2025-04-07,77,3
1.00,Betta Ltd.,I3381,Justin Butler,Betta Ltd.,Social Media,1032.00,Pending,Nigeria,2024-09-19,2025-10-07,452,4
4.00,InfinitX,I3382,Sheila Flores,InfinitX,Cloud Migration,1766.00,Paid,Canada,2025-08-15,2025-08-18,482.5,3
8.00,Green Energy,I3383,Taylor Sanchez,Green Energy,Social Media,271.00,Pending,UK,2025-05-28,2025-06-18,482.5,3
4.00,CloudSoft,I3384,Jeffery Ochoa,CloudSoft,Cloud Migration,841.00,Pending,UK,2025-07-20,2025-10-17,1152,5
4.00,Skyline Inc.,I3385,Harry Mcclure,Skyline Inc.,Social Media,1731.00,Failed,Germany,2024-09-11,2025-03-21,915,1
3.00,Green Energy,I3386,Jared Clark,Green Energy,Social Media,1448.00,Failed,Germany,2024-06-28,2025-02-20,482.5,3
6.00,DataCore,I3387,Michael Romero,DataCore,Growth Strategy,1233.00,Paid,Germany,2025-05-01,2025-10-27,482.5,3
4.00,Betta Ltd.,I3388,Brittney Wilson,Betta Ltd.,Growth Strategy,748.00,Failed,Nigeria,2024-06-15,2025-02-20,482.5,3
9.00,TechBridge,I3389,April Waller,TechBridge,Cloud Migration,752.00,Failed,USA,2025-08-26,2025-09-26,986,1
5.00,Skyline Inc.,I3390,Wendy Hawkins,Skyline Inc.,SEO,1208.00,Failed,Nigeria,2024-12-24,2025-11-01,484,3
10.00,Alpha Tech,I3391,Unknown_Intern_1,Alpha Tech,Branding,934.00,Failed,Canada,2023-11-13,2024-03-29,356,5
9.00,Nova Systems,I3392,Brian Mendez,Nova Systems,Web Dev,206.00,Failed,Germany,2025-01-11,2025-08-09,482.5,2
7.00,EcoTrans,I3393,Kathy Carpenter PhD,EcoTrans,SEO,1255.00,Paid,Canada,2023-12-13,2024-05-15,151,3
4.00,TechBridge,I3394,John Petersen,TechBridge,SEO,1845.00,Pending,USA,2024-11-03,2025-06-16,945,4
9.00,Nova Systems,I3395,Crystal Mejia,Nova Systems,Branding,894.00,Failed,Canada,2025-04-08,2025-12-15,600,3
2.00,Green Energy,I3396,Robin Marsh,Green Energy,Web Dev,1307.00,Pending,Germany,2024-10-18,2025-06-27,164,3
1.00,DataCore,I3397,Thomas Morton,DataCore,Analytics,1793.00,Failed,UK,2025-09-09,2025-09-18,1057,3
1.00,Nova Systems,I3398,Unknown_Intern_1,Nova Systems,Branding,712.00,Failed,USA,2024-04-28,2024-06-08,482.5,3
8.00,DataCore,I3399,William Thornton,DataCore,Cloud Migration,326.00,Pending,UK,2024-11-27,2025-01-27,614,3
7.00,Betta Ltd.,I3400,Nathan Mejia,Betta Ltd.,Analytics,932.00,Failed,Nigeria,2024-04-02,2024-05-17,482.5,3
1.00,DataCore,I3401,Peter Escobar,DataCore,Analytics,786.00,Pending,Nigeria,2023-11-07,2024-12-19,482.5,3
9.00,Alpha Tech,I3402,Susan Tate,Alpha Tech,Branding,542.00,Pending,Germany,2024-09-18,2024-11-26,640,3
6.00,Skyline Inc.,I3403,Donald Watson,Skyline Inc.,Social Media,1282.00,Failed,UK,2025-03-19,2025-04-10,482.5,4
10.00,Skyline Inc.,I3404,Anthony Jones,Skyline Inc.,Social Media,1642.00,Pending,Germany,2024-08-09,2025-07-19,482.5,3
10.00,Green Energy,I3405,Michelle Thompson DVM,Green Energy,SEO,847.00,Pending,Nigeria,2025-07-17,2025-09-04,110,3
2.00,Alpha Tech,I3406,Debbie Olson,Alpha Tech,Branding,180.00,Failed,UK,2023-10-24,2025-04-07,482.5,3
8.00,TechBridge,I3407,Paula Williams,TechBridge,Cloud Migration,1717.00,Failed,USA,2024-04-21,2025-04-20,51,3
7.00,Green Energy,I3408,Colleen Gordon,Green Energy,Web Dev,1578.00,Failed,UK,2023-09-26,2023-12-24,482.5,3
3.00,DataCore,I3409,Eric Pacheco,DataCore,Masterclass,366.00,Failed,UK,2024-06-29,2024-12-02,894,3
10.00,Alpha Tech,I3410,Cynthia Sanchez,Alpha Tech,Cloud Migration,350.00,Pending,USA,2023-11-03,2025-04-17,193,5
5.00,Alpha Tech,I3411,Teresa Vaughan,Alpha Tech,Masterclass,1317.00,Pending,USA,2024-08-03,2025-06-18,759,3
8.00,TechBridge,I3412,Brandon Hopkins,TechBridge,Social Media,1494.00,Pending,Canada,2025-02-20,2025-05-22,905,2
5.00,TechBridge,I3413,Hayley Graham,TechBridge,Branding,264.00,Pending,UK,2025-05-16,2025-05-19,1048,2
4.00,Skyline Inc.,I3414,Scott Bender,Skyline Inc.,Analytics,1939.00,Pending,UK,2025-02-04,2025-09-24,482.5,2
4.00,Nova Systems,I3415,Ashley Smith,Nova Systems,Masterclass,1133.00,Pending,Germany,2023-12-05,2024-12-17,383,4
9.00,DataCore,I3416,Patricia Craig,DataCore,Analytics,661.00,Failed,Nigeria,2024-04-24,2025-05-03,726,3
1.00,TechBridge,I3417,Donald Freeman,TechBridge,Web Dev,463.00,Paid,USA,2025-04-14,2025-09-28,1194,3
10.00,Skyline Inc.,I3418,James Hall,Skyline Inc.,Analytics,1394.00,Failed,Canada,2024-09-13,2025-05-11,109,3
2.00,CloudSoft,I3419,William Reynolds,CloudSoft,SEO,1209.00,Paid,Canada,2023-10-31,2023-11-10,482.5,3
6.00,Nova Systems,I3420,Miguel Alexander,Nova Systems,Analytics,1597.00,Pending,UK,2025-02-15,2025-12-12,486,3
3.00,Betta Ltd.,I3421,Justin Valdez,Betta Ltd.,Social Media,629.00,Failed,USA,2024-08-07,2025-07-31,649,5
4.00,TechBridge,I3422,Karen Morrison,TechBridge,Growth Strategy,1568.00,Paid,UK,2025-06-16,2025-07-15,344,3
6.00,Alpha Tech,I3423,Joshua Gonzalez,Alpha Tech,SEO,640.00,Pending,Nigeria,2024-12-19,2025-12-04,1169,5
5.00,EcoTrans,I3424,Bryan Yates,EcoTrans,SEO,615.00,Pending,Nigeria,2023-11-18,2024-04-10,118,3
1.00,Nova Systems,I3425,James Wright,Nova Systems,Branding,138.00,Pending,Germany,2025-06-06,2025-12-11,99,2
7.00,EcoTrans,I3426,Kristy Nixon,EcoTrans,Masterclass,1154.00,Pending,Nigeria,2024-11-20,2025-01-23,1075,3
6.00,InfinitX,I3427,Brooke Malone,InfinitX,Masterclass,1853.00,Failed,Nigeria,2024-08-04,2025-06-17,482.5,4
10.00,TechBridge,I3428,Brian Welch MD,TechBridge,Growth Strategy,1686.00,Failed,Germany,2023-10-27,2025-09-06,482.5,3
7.00,EcoTrans,I3429,Amanda Fernandez,EcoTrans,Web Dev,425.00,Failed,Canada,2025-02-02,2025-07-10,482.5,5
2.00,Alpha Tech,I3430,Kimberly Carter,Alpha Tech,Cloud Migration,1961.00,Pending,Germany,2024-10-02,2025-06-04,963,1
5.00,Green Energy,I3431,Jordan Harrison,Green Energy,Cloud Migration,782.00,Paid,UK,2024-02-07,2024-11-18,767,4
5.00,Green Energy,I3432,Michael Gonzales,Green Energy,SEO,600.00,Paid,UK,2024-08-17,2024-10-10,690,1
7.00,DataCore,I3433,Robert Clements,DataCore,Analytics,361.00,Pending,UK,2024-04-22,2024-07-22,971,3
4.00,Alpha Tech,I3434,Kendra Campbell,Alpha Tech,Branding,862.00,Pending,Germany,2025-02-14,2025-12-13,603,2
9.00,Alpha Tech,I3435,Unknown_Intern_1,Alpha Tech,Masterclass,1932.00,Paid,Germany,2025-04-02,2025-06-18,482.5,3
3.00,EcoTrans,I3436,Christine Brooks,EcoTrans,Analytics,941.00,Pending,Canada,2025-08-22,2025-11-08,482.5,4
4.00,InfinitX,I3437,Mrs. Jennifer Webb DVM,InfinitX,Analytics,1562.00,Failed,Nigeria,2024-02-02,2025-02-10,958,3
9.00,CloudSoft,I3438,Michael White,CloudSoft,Masterclass,1014.00,Pending,Nigeria,2025-07-24,2025-11-13,366,4
9.00,DataCore,I3439,Sherry Miller,DataCore,Branding,1124.00,Failed,USA,2024-02-19,2025-06-11,238,2
6.00,Alpha Tech,I3440,Kristin Hansen,Alpha Tech,Masterclass,1165.00,Failed,UK,2024-02-03,2024-04-24,101,1
7.00,EcoTrans,I3441,Matthew Hines,EcoTrans,Cloud Migration,944.00,Paid,USA,2024-07-27,2025-05-19,1176,5
5.00,EcoTrans,I3442,Gary Brown,EcoTrans,Web Dev,434.00,Pending,UK,2024-06-13,2025-10-01,307,3
8.00,InfinitX,I3443,Mark Torres,InfinitX,Masterclass,1686.00,Failed,UK,2025-05-06,2025-06-03,482.5,3
2.00,Green Energy,I3444,Lisa Hernandez,Green Energy,Branding,708.00,Failed,UK,2024-07-08,2025-02-16,482.5,3
7.00,Alpha Tech,I3445,Darlene Lopez,Alpha Tech,Branding,1671.00,Pending,UK,2024-10-08,2025-07-17,482.5,3
10.00,Green Energy,I3446,Johnny Rogers,Green Energy,Analytics,1316.00,Paid,Nigeria,2025-05-04,2025-10-30,482.5,5
7.00,Alpha Tech,I3447,Aaron White,Alpha Tech,Branding,1802.00,Failed,Canada,2023-12-13,2024-05-22,482.5,3
2.00,Betta Ltd.,I3448,Dr. Jasmine Moore,Betta Ltd.,Branding,641.00,Pending,Nigeria,2025-03-30,2025-09-28,867,3
4.00,Nova Systems,I3449,Vickie Myers,Nova Systems,SEO,438.00,Failed,USA,2025-02-11,2025-10-28,172,3
5.00,CloudSoft,I3450,April Evans,CloudSoft,Web Dev,1300.00,Pending,Canada,2024-06-09,2025-07-27,221,3
7.00,Skyline Inc.,I3451,Jennifer Alexander,Skyline Inc.,Growth Strategy,1189.00,Paid,UK,2024-12-04,2025-03-18,241,3
7.00,Nova Systems,I3452,Megan Bailey,Nova Systems,Web Dev,154.00,Failed,Canada,2024-06-10,2025-05-27,1042,3
6.00,TechBridge,I3453,Stephanie Murphy,TechBridge,Social Media,811.00,Paid,Canada,2025-05-09,2025-08-30,482.5,3
7.00,DataCore,I3454,Gene Johnson,DataCore,Analytics,367.00,Paid,USA,2025-06-25,2025-07-20,482.5,3
2.00,Skyline Inc.,I3455,Travis Waller,Skyline Inc.,Growth Strategy,1845.00,Failed,Canada,2024-05-17,2025-05-28,483,2
9.00,DataCore,I3456,Debbie Evans,DataCore,Branding,461.00,Paid,USA,2025-02-23,2025-04-11,482.5,3
2.00,DataCore,I3457,Michelle Padilla,DataCore,Web Dev,904.00,Paid,USA,2025-05-31,2025-06-09,328,3
1.00,Green Energy,I3458,Amanda Tanner,Green Energy,Web Dev,267.00,Pending,Nigeria,2023-10-02,2025-05-10,1028,2
4.00,DataCore,I3459,Adam Warren,DataCore,Web Dev,1114.00,Pending,USA,2024-09-21,2024-10-27,482.5,1
6.00,InfinitX,I3460,James Snyder,InfinitX,Analytics,734.00,Failed,USA,2025-05-07,2025-11-22,482.5,3
10.00,InfinitX,I3461,Unknown_Intern_1,InfinitX,Branding,884.00,Failed,UK,2024-02-09,2024-03-30,482.5,1
7.00,Skyline Inc.,I3462,Michaela Willis,Skyline Inc.,Cloud Migration,944.00,Pending,Nigeria,2024-12-03,2025-04-27,281,5
9.00,TechBridge,I3463,Unknown_Intern_1,TechBridge,SEO,586.00,Failed,Nigeria,2024-07-14,2024-09-18,482.5,5
7.00,Skyline Inc.,I3464,Marie Meadows,Skyline Inc.,Cloud Migration,1584.00,Failed,UK,2024-05-12,2024-07-04,482.5,4
2.00,Skyline Inc.,I3465,Taylor Nicholson,Skyline Inc.,Growth Strategy,825.00,Failed,Canada,2025-08-01,2025-11-05,894,1
7.00,Green Energy,I3466,Kevin Myers,Green Energy,Masterclass,1230.00,Pending,Nigeria,2024-03-29,2024-09-02,342,3
7.00,EcoTrans,I3467,Thomas Marshall,EcoTrans,Branding,1618.00,Pending,USA,2025-01-07,2025-02-14,321,1
4.00,CloudSoft,I3468,Tonya Wells,CloudSoft,Cloud Migration,1562.00,Pending,Canada,2024-07-15,2025-04-27,482.5,1
8.00,EcoTrans,I3469,Michelle Graham,EcoTrans,Masterclass,1277.00,Pending,Canada,2025-07-31,2025-08-21,1084,4
1.00,InfinitX,I3470,Derek Moyer,InfinitX,Growth Strategy,125.00,Pending,USA,2025-04-07,2025-07-07,482.5,3
9.00,DataCore,I3471,Tammy Ingram,DataCore,Masterclass,452.00,Failed,Germany,2024-06-25,2025-04-01,306,3
10.00,InfinitX,I3472,Alexandra Stewart,InfinitX,Social Media,1481.00,Pending,Nigeria,2025-04-07,2025-12-06,162,5
4.00,Betta Ltd.,I3473,Tiffany Clark,Betta Ltd.,Growth Strategy,1447.00,Failed,Canada,2024-03-14,2025-08-09,480,3
2.00,Green Energy,I3474,Matthew White,Green Energy,Cloud Migration,439.00,Paid,USA,2024-03-15,2024-08-10,482.5,3
3.00,InfinitX,I3475,Brad White,InfinitX,Growth Strategy,1924.00,Failed,UK,2024-03-17,2025-07-20,482.5,3
1.00,Alpha Tech,I3476,David Newman,Alpha Tech,SEO,147.00,Failed,Nigeria,2024-07-22,2024-11-02,482.5,2
8.00,Alpha Tech,I3477,Scott Hampton,Alpha Tech,Branding,1919.00,Failed,UK,2025-09-09,2025-09-22,404,3
1.00,Betta Ltd.,I3478,Yvonne Mcdowell,Betta Ltd.,Growth Strategy,1452.00,Pending,Canada,2024-04-02,2025-08-11,137,3
10.00,Alpha Tech,I3479,Cody Mercado,Alpha Tech,Social Media,830.00,Pending,UK,2023-11-05,2024-01-01,375,3
7.00,CloudSoft,I3480,Anthony Flores,CloudSoft,Cloud Migration,254.00,Paid,Nigeria,2024-01-07,2025-04-28,866,1
4.00,Betta Ltd.,I3481,Daniel Allen,Betta Ltd.,Growth Strategy,1201.00,Failed,UK,2024-05-13,2025-07-14,482.5,3
4.00,CloudSoft,I3482,Kimberly Martin,CloudSoft,Social Media,784.00,Pending,Nigeria,2025-07-29,2025-08-09,482.5,3
4.00,TechBridge,I3483,Mr. Zachary Campbell,TechBridge,Masterclass,586.00,Failed,Nigeria,2024-07-28,2025-09-11,745,2
2.00,Nova Systems,I3484,Martin Andrade,Nova Systems,Branding,1624.00,Paid,Canada,2024-03-31,2025-06-28,482.5,4
10.00,EcoTrans,I3485,Mr. Andres Jenkins,EcoTrans,Web Dev,919.00,Paid,Canada,2024-11-10,2025-07-07,482.5,2
10.00,Skyline Inc.,I3486,Craig Williams,Skyline Inc.,Growth Strategy,874.00,Failed,Canada,2024-01-02,2024-03-31,482.5,3
